time,client_id,pressureStatus
2019-07-25 15:36:24,node10,1
2019-07-25 15:36:28,node10,0
2019-07-25 15:36:33,node10,1
2019-07-25 15:36:35,node10,0
2019-07-25 15:36:42,node10,1
2019-07-25 15:36:44,node10,0
2019-07-25 15:36:51,node10,1
2019-07-25 15:36:53,node10,0
2019-07-25 15:37:00,node10,1
2019-07-25 15:37:02,node10,0
2019-07-25 15:37:09,node10,1
2019-07-25 15:37:11,node10,0
2019-07-25 15:37:18,node10,1
2019-07-25 15:37:20,node10,0
2019-07-25 15:37:26,node10,1
2019-07-25 15:37:27,node10,0
2019-07-25 15:37:35,node10,1
2019-07-25 15:37:37,node10,0
2019-07-25 15:37:42,node10,1
2019-07-25 15:37:44,node10,0
2019-07-25 15:37:51,node10,1
2019-07-25 15:37:53,node10,0
2019-07-25 15:37:58,node10,1
2019-07-25 15:38:02,node10,0
2019-07-25 15:38:09,node10,1
2019-07-25 15:38:11,node10,0
2019-07-25 15:38:20,node10,1
2019-07-25 15:38:22,node10,0
2019-07-25 15:38:31,node10,1
2019-07-25 15:38:33,node10,0
2019-07-25 15:38:42,node10,1
2019-07-25 15:38:45,node10,0
2019-07-25 15:38:56,node10,1
2019-07-25 15:39:00,node10,0
2019-07-25 15:39:09,node10,1
2019-07-25 15:39:13,node10,0
2019-07-25 15:39:22,node10,1
2019-07-25 15:39:23,node10,0
2019-07-25 15:39:33,node10,1
2019-07-25 15:39:34,node10,0
2019-07-25 15:39:43,node10,1
2019-07-25 15:39:45,node10,0
2019-07-25 15:39:54,node10,1
2019-07-25 15:39:58,node10,0
2019-07-25 15:40:05,node10,1
2019-07-25 15:40:09,node10,0
2019-07-25 15:40:16,node10,1
2019-07-25 15:40:20,node10,0
2019-07-25 15:40:29,node10,1
2019-07-25 15:40:31,node10,0
2019-07-25 15:40:38,node10,1
2019-07-25 15:40:40,node10,0
2019-07-25 15:40:49,node10,1
2019-07-25 15:40:50,node10,0
2019-07-25 15:40:56,node10,1
2019-07-25 15:41:00,node10,0
2019-07-25 15:41:07,node10,1
2019-07-25 15:41:09,node10,0
2019-07-25 15:41:16,node10,1
2019-07-25 15:41:18,node10,0
2019-07-25 15:41:25,node10,1
2019-07-25 15:41:27,node10,0
2019-07-25 15:41:45,node10,1
2019-07-25 15:41:47,node10,0
2019-07-25 15:41:54,node10,1
2019-07-25 15:41:56,node10,0
2019-07-25 15:42:03,node10,1
2019-07-25 15:42:05,node10,0
2019-07-25 15:42:10,node10,1
2019-07-25 15:42:12,node10,0
2019-07-25 15:42:18,node10,1
2019-07-25 15:42:19,node10,0
2019-07-25 15:42:25,node10,1
2019-07-25 15:42:27,node10,0
2019-07-25 15:42:32,node10,1
2019-07-25 15:42:34,node10,0
2019-07-25 15:42:39,node10,1
2019-07-25 15:42:41,node10,0
2019-07-25 15:42:47,node10,1
2019-07-25 15:42:48,node10,0
2019-07-25 15:43:10,node10,1
2019-07-25 15:43:12,node10,0
2019-07-25 15:43:17,node10,1
2019-07-25 15:43:19,node10,0
2019-07-25 15:43:25,node10,1
2019-07-25 15:43:28,node10,0
2019-07-25 15:43:36,node10,1
2019-07-25 15:43:39,node10,0
2019-07-25 15:43:50,node10,1
2019-07-25 15:43:52,node10,0
2019-07-25 15:44:01,node10,1
2019-07-25 15:44:05,node10,0
2019-07-25 15:44:15,node10,1
2019-07-25 15:44:17,node10,0
2019-07-25 15:44:26,node10,1
2019-07-25 15:44:30,node10,0
2019-07-25 15:44:37,node10,1
2019-07-25 15:44:39,node10,0
2019-07-25 15:44:46,node10,1
2019-07-25 15:44:48,node10,0
2019-07-25 15:44:55,node10,1
2019-07-25 15:44:57,node10,0
2019-07-25 15:45:04,node10,1
2019-07-25 15:45:06,node10,0
2019-07-25 15:45:14,node10,1
2019-07-25 15:45:15,node10,0
2019-07-25 15:45:21,node10,1
2019-07-25 15:45:22,node10,0
2019-07-25 15:45:30,node10,1
2019-07-25 15:45:32,node10,0
2019-07-25 15:45:39,node10,1
2019-07-25 15:45:41,node10,0
2019-07-25 15:45:46,node10,1
2019-07-25 15:45:50,node10,0
2019-07-25 15:45:57,node10,1
2019-07-25 15:45:59,node10,0
2019-07-25 15:46:08,node10,1
2019-07-25 15:46:10,node10,0
2019-07-25 15:46:21,node10,1
2019-07-25 15:46:24,node10,0
2019-07-25 15:46:37,node10,1
2019-07-25 15:46:40,node10,0
2019-07-25 15:46:50,node10,1
2019-07-25 15:46:55,node10,0
2019-07-25 15:47:04,node10,1
2019-07-25 15:47:06,node10,0
2019-07-25 15:47:17,node10,1
2019-07-25 15:47:19,node10,0
2019-07-25 15:47:28,node10,1
2019-07-25 15:47:31,node10,0
2019-07-25 15:47:42,node10,1
2019-07-25 15:47:46,node10,0
2019-07-25 15:47:57,node10,1
2019-07-25 15:48:00,node10,0
2019-07-25 15:48:11,node10,1
2019-07-25 15:48:15,node10,0
2019-07-25 15:48:26,node10,1
2019-07-25 15:48:29,node10,0
2019-07-25 15:48:40,node10,1
2019-07-25 15:48:44,node10,0
2019-07-25 15:48:55,node10,1
2019-07-25 15:49:00,node10,0
2019-07-25 15:49:11,node10,1
2019-07-25 15:49:17,node10,0
2019-07-25 15:49:27,node10,1
2019-07-25 15:49:31,node10,0
2019-07-25 15:49:42,node10,1
2019-07-25 15:49:44,node10,0
2019-07-25 15:49:53,node10,1
2019-07-25 15:49:56,node10,0
2019-07-25 15:50:07,node10,1
2019-07-25 15:50:11,node10,0
2019-07-25 15:50:20,node10,1
2019-07-25 15:50:22,node10,0
2019-07-25 15:50:33,node10,1
2019-07-25 15:50:36,node10,0
2019-07-25 15:50:45,node10,1
2019-07-25 15:50:47,node10,0
2019-07-25 15:50:58,node10,1
2019-07-25 15:51:02,node10,0
2019-07-25 15:51:14,node10,1
2019-07-25 15:51:20,node10,0
2019-07-25 15:51:29,node10,1
2019-07-25 15:51:31,node10,0
2019-07-25 15:51:42,node10,1
2019-07-25 15:51:45,node10,0
2019-07-25 15:51:54,node10,1
2019-07-25 15:51:56,node10,0
2019-07-25 15:52:09,node10,1
2019-07-25 15:52:12,node10,0
2019-07-25 15:52:25,node10,1
2019-07-25 15:52:29,node10,0
2019-07-25 15:52:45,node10,1
2019-07-25 15:52:51,node10,0
2019-07-25 15:53:09,node10,1
2019-07-25 15:53:16,node10,0
2019-07-25 15:53:31,node10,1
2019-07-25 15:53:38,node10,0
2019-07-25 15:53:50,node10,1
2019-07-25 15:53:54,node10,0
2019-07-25 15:54:03,node10,1
2019-07-25 15:54:07,node10,0
2019-07-25 15:54:18,node10,1
2019-07-25 15:54:21,node10,0
2019-07-25 15:54:32,node10,1
2019-07-25 15:54:36,node10,0
2019-07-25 15:54:50,node10,1
2019-07-25 15:54:54,node10,0
2019-07-25 15:55:12,node10,1
2019-07-25 15:55:17,node10,0
2019-07-25 15:55:30,node10,1
2019-07-25 15:55:34,node10,0
2019-07-25 15:55:45,node10,1
2019-07-25 15:55:46,node10,0
2019-07-25 15:55:57,node10,1
2019-07-25 15:55:59,node10,0
2019-07-25 15:56:10,node10,1
2019-07-25 15:56:12,node10,0
2019-07-25 15:56:19,node10,1
2019-07-25 15:56:21,node10,0
2019-07-25 15:56:32,node10,1
2019-07-25 15:56:33,node10,0
2019-07-25 15:56:44,node10,1
2019-07-25 15:56:46,node10,0
2019-07-25 15:56:59,node10,1
2019-07-25 15:57:01,node10,0
2019-07-25 15:57:12,node10,1
2019-07-25 15:57:15,node10,0
2019-07-25 15:57:24,node10,1
2019-07-25 15:57:26,node10,0
2019-07-25 15:57:37,node10,1
2019-07-25 15:57:39,node10,0
2019-07-25 15:57:48,node10,1
2019-07-25 15:57:50,node10,0
2019-07-25 15:57:59,node10,1
2019-07-25 15:58:02,node10,0
2019-07-25 15:58:13,node10,1
2019-07-25 15:58:17,node10,0
2019-07-25 15:58:31,node10,1
2019-07-25 15:58:35,node10,0
2019-07-25 15:58:46,node10,1
2019-07-25 15:58:48,node10,0
2019-07-25 15:59:00,node10,1
2019-07-25 15:59:04,node10,0
2019-07-25 15:59:13,node10,1
2019-07-25 15:59:17,node10,0
2019-07-25 15:59:26,node10,1
2019-07-25 15:59:29,node10,0
2019-07-25 15:59:37,node10,1
2019-07-25 15:59:40,node10,0
2019-07-25 15:59:51,node10,1
2019-07-25 15:59:55,node10,0
2019-07-25 16:00:06,node10,1
2019-07-25 16:00:09,node10,0
2019-07-25 16:00:18,node10,1
2019-07-25 16:00:20,node10,0
2019-07-25 16:00:31,node10,1
2019-07-25 16:00:35,node10,0
2019-07-25 16:00:42,node10,1
2019-07-25 16:00:46,node10,0
2019-07-25 16:00:56,node10,1
2019-07-25 16:00:58,node10,0
2019-07-25 16:01:09,node10,1
2019-07-25 16:01:13,node10,0
2019-07-25 16:01:22,node10,1
2019-07-25 16:01:26,node10,0
2019-07-25 16:01:33,node10,1
2019-07-25 16:01:35,node10,0
2019-07-25 16:01:45,node10,1
2019-07-25 16:01:47,node10,0
2019-07-25 16:02:00,node10,1
2019-07-25 16:02:04,node10,0
2019-07-25 16:02:16,node10,1
2019-07-25 16:02:20,node10,0
2019-07-25 16:02:31,node10,1
2019-07-25 16:02:34,node10,0
2019-07-25 16:02:45,node10,1
2019-07-25 16:02:47,node10,0
2019-07-25 16:02:56,node10,1
2019-07-25 16:03:00,node10,0
2019-07-25 16:03:09,node10,1
2019-07-25 16:03:11,node10,0
2019-07-25 16:03:22,node10,1
2019-07-25 16:03:25,node10,0
2019-07-25 16:03:36,node10,1
2019-07-25 16:03:40,node10,0
2019-07-25 16:03:51,node10,1
2019-07-25 16:03:52,node10,0
2019-07-25 16:04:02,node10,1
2019-07-25 16:04:05,node10,0
2019-07-25 16:04:16,node10,1
2019-07-25 16:04:18,node10,0
2019-07-25 16:04:27,node10,1
2019-07-25 16:04:30,node10,0
2019-07-25 16:04:41,node10,1
2019-07-25 16:04:43,node10,0
2019-07-25 16:04:55,node10,1
2019-07-25 16:04:56,node10,0
2019-07-25 16:05:07,node10,1
2019-07-25 16:05:10,node10,0
2019-07-25 16:05:21,node10,1
2019-07-25 16:05:25,node10,0
2019-07-25 16:05:36,node10,1
2019-07-25 16:05:38,node10,0
2019-07-25 16:05:50,node10,1
2019-07-25 16:05:52,node10,0
2019-07-25 16:06:05,node10,1
2019-07-25 16:06:09,node10,0
2019-07-25 16:06:21,node10,1
2019-07-25 16:06:25,node10,0
2019-07-25 16:06:38,node10,1
2019-07-25 16:06:41,node10,0
2019-07-25 16:06:54,node10,1
2019-07-25 16:06:57,node10,0
2019-07-25 16:07:08,node10,1
2019-07-25 16:07:12,node10,0
2019-07-25 16:07:26,node10,1
2019-07-25 16:07:32,node10,0
2019-07-25 16:07:44,node10,1
2019-07-25 16:07:48,node10,0
2019-07-25 16:08:05,node10,1
2019-07-25 16:08:08,node10,0
2019-07-25 16:08:23,node10,1
2019-07-25 16:08:26,node10,0
2019-07-25 16:08:37,node10,1
2019-07-25 16:08:43,node10,0
2019-07-25 16:09:03,node10,1
2019-07-25 16:09:10,node10,0
2019-07-25 16:09:42,node10,1
2019-07-25 16:09:57,node10,0
2019-07-25 16:10:13,node10,1
2019-07-25 16:10:15,node10,0
2019-07-25 16:10:21,node10,1
2019-07-25 16:10:42,node10,0
2019-07-25 16:10:44,node10,1
2019-07-25 16:11:26,node10,0
2019-07-25 16:11:55,node10,1
2019-07-25 16:11:57,node10,0
2019-07-25 16:11:58,node10,1
2019-07-25 16:12:06,node10,0
2019-07-25 16:12:08,node10,1
2019-07-25 16:12:09,node10,0
2019-07-25 16:12:35,node10,1
2019-07-25 16:12:46,node10,0
2019-07-25 16:13:13,node10,1
2019-07-25 16:13:20,node10,0
2019-07-25 16:13:35,node10,1
2019-07-25 16:13:38,node10,0
2019-07-25 16:13:47,node10,1
2019-07-25 16:13:51,node10,0
2019-07-25 16:14:00,node10,1
2019-07-25 16:14:04,node10,0
2019-07-25 16:14:13,node10,1
2019-07-25 16:14:17,node10,0
2019-07-25 16:14:25,node10,1
2019-07-25 16:14:27,node10,0
2019-07-25 16:14:38,node10,1
2019-07-25 16:14:40,node10,0
2019-07-25 16:14:49,node10,1
2019-07-25 16:14:54,node10,0
2019-07-25 16:15:05,node10,1
2019-07-25 16:15:07,node10,0
2019-07-25 16:15:20,node10,1
2019-07-25 16:15:25,node10,0
2019-07-25 16:15:41,node10,1
2019-07-25 16:15:47,node10,0
2019-07-25 16:16:05,node10,1
2019-07-25 16:16:12,node10,0
2019-07-25 16:16:27,node10,1
2019-07-25 16:16:33,node10,0
2019-07-25 16:16:46,node10,1
2019-07-25 16:16:49,node10,0
2019-07-25 16:17:03,node10,1
2019-07-25 16:17:07,node10,0
2019-07-25 16:17:25,node10,1
2019-07-25 16:17:31,node10,0
2019-07-25 16:17:54,node10,1
2019-07-25 16:18:01,node10,0
2019-07-25 16:18:18,node10,1
2019-07-25 16:18:23,node10,0
2019-07-25 16:18:39,node10,1
2019-07-25 16:18:46,node10,0
2019-07-25 16:19:17,node10,1
2019-07-25 16:19:19,node10,0
2019-07-25 16:19:21,node10,1
2019-07-25 16:19:23,node10,0
2019-07-25 16:19:25,node10,1
2019-07-25 16:19:35,node10,0
2019-07-25 16:21:03,node10,1
2019-07-25 16:21:05,node10,0
2019-07-25 16:21:10,node10,1
2019-07-25 16:21:12,node10,0
2019-07-25 16:21:13,node10,1
2019-07-25 16:21:15,node10,0
2019-07-25 16:21:17,node10,1
2019-07-25 16:21:19,node10,0
2019-07-25 16:21:59,node10,1
2019-07-25 16:22:02,node10,0
2019-07-25 16:22:24,node10,1
2019-07-25 16:22:28,node10,0
2019-07-25 16:22:40,node10,1
2019-07-25 16:22:44,node10,0
2019-07-25 16:22:56,node10,1
2019-07-25 16:22:59,node10,0
2019-07-25 16:23:10,node10,1
2019-07-25 16:23:11,node10,0
2019-07-25 16:23:22,node10,1
2019-07-25 16:23:26,node10,0
2019-07-25 16:23:37,node10,1
2019-07-25 16:23:40,node10,0
2019-07-25 16:23:51,node10,1
2019-07-25 16:23:55,node10,0
2019-07-25 16:24:07,node10,1
2019-07-25 16:24:10,node10,0
2019-07-25 16:24:20,node10,1
2019-07-25 16:24:24,node10,0
2019-07-25 16:24:33,node10,1
2019-07-25 16:24:36,node10,0
2019-07-25 16:24:49,node10,1
2019-07-25 16:24:53,node10,0
2019-07-25 16:25:05,node10,1
2019-07-25 16:25:07,node10,0
2019-07-25 16:25:18,node10,1
2019-07-25 16:25:23,node10,0
2019-07-25 16:25:33,node10,1
2019-07-25 16:25:36,node10,0
2019-07-25 16:25:51,node10,1
2019-07-25 16:25:55,node10,0
2019-07-25 16:26:07,node10,1
2019-07-25 16:26:13,node10,0
2019-07-25 16:26:24,node10,1
2019-07-25 16:26:27,node10,0
2019-07-25 16:26:43,node10,1
2019-07-25 16:26:49,node10,0
2019-07-25 16:27:09,node10,1
2019-07-25 16:27:14,node10,0
2019-07-25 16:27:36,node10,1
2019-07-25 16:27:43,node10,0
2019-07-25 16:28:12,node10,1
2019-07-25 16:28:16,node10,0
2019-07-25 16:28:18,node10,1
2019-07-25 16:28:20,node10,0
2019-07-25 16:28:49,node10,1
2019-07-25 16:28:56,node10,0
2019-07-25 16:29:18,node10,1
2019-07-25 16:29:29,node10,0
2019-07-25 16:29:57,node10,1
2019-07-25 16:30:05,node10,0
2019-07-25 16:30:07,node10,1
2019-07-25 16:30:08,node10,0
2019-07-25 16:30:41,node10,1
2019-07-25 16:31:32,node10,0
2019-07-25 16:32:08,node10,1
2019-07-25 16:32:16,node10,0
2019-07-25 16:34:20,node10,1
2019-07-25 16:34:22,node10,0
2019-07-25 16:35:06,node10,1
2019-07-25 16:35:13,node10,0
2019-07-25 16:35:42,node10,1
2019-07-25 16:35:50,node10,0
2019-07-25 16:36:15,node10,1
2019-07-25 16:36:22,node10,0
2019-07-25 16:37:02,node10,1
2019-07-25 16:37:09,node10,0
2019-07-25 16:37:37,node10,1
2019-07-25 16:37:42,node10,0
2019-07-25 16:38:04,node10,1
2019-07-25 16:38:09,node10,0
2019-07-25 16:38:26,node10,1
2019-07-25 16:38:29,node10,0
2019-07-25 16:38:44,node10,1
2019-07-25 16:38:47,node10,0
2019-07-25 16:39:02,node10,1
2019-07-25 16:39:07,node10,0
2019-07-25 16:39:20,node10,1
2019-07-25 16:39:27,node10,0
2019-07-25 16:39:42,node10,1
2019-07-25 16:39:47,node10,0
2019-07-25 16:40:05,node10,1
2019-07-25 16:40:11,node10,0
2019-07-25 16:40:27,node10,1
2019-07-25 16:40:32,node10,0
2019-07-25 16:40:45,node10,1
2019-07-25 16:40:51,node10,0
2019-07-25 16:41:10,node10,1
2019-07-25 16:41:16,node10,0
2019-07-25 16:41:38,node10,1
2019-07-25 16:41:45,node10,0
2019-07-25 16:42:21,node10,1
2019-07-25 16:42:32,node10,0
2019-07-25 16:43:05,node10,1
2019-07-25 16:43:16,node10,0
2019-07-25 16:43:50,node10,1
2019-07-25 16:43:56,node10,0
2019-07-25 16:45:14,node10,1
2019-07-25 16:45:16,node10,0
2019-07-25 16:45:21,node10,1
2019-07-25 16:46:06,node10,0
2019-07-25 16:46:39,node10,1
2019-07-25 16:47:04,node10,0
2019-07-25 16:47:51,node10,1
2019-07-25 16:47:59,node10,0
2019-07-25 16:48:20,node10,1
2019-07-25 16:48:24,node10,0
2019-07-25 16:48:44,node10,1
2019-07-25 16:48:49,node10,0
2019-07-25 16:49:09,node10,1
2019-07-25 16:49:15,node10,0
2019-07-25 16:49:33,node10,1
2019-07-25 16:49:37,node10,0
2019-07-25 16:50:05,node10,1
2019-07-25 16:50:13,node10,0
2019-07-25 16:50:38,node10,1
2019-07-25 16:50:45,node10,0
2019-07-25 16:51:04,node10,1
2019-07-25 16:51:09,node10,0
2019-07-25 16:51:27,node10,1
2019-07-25 16:51:32,node10,0
2019-07-25 16:51:51,node10,1
2019-07-25 16:51:58,node10,0
2019-07-25 16:52:16,node10,1
2019-07-25 16:52:20,node10,0
2019-07-25 16:52:34,node10,1
2019-07-25 16:52:38,node10,0
2019-07-25 16:52:51,node10,1
2019-07-25 16:52:54,node10,0
2019-07-25 16:53:05,node10,1
2019-07-25 16:53:07,node10,0
2019-07-25 16:53:18,node10,1
2019-07-25 16:53:21,node10,0
2019-07-25 16:53:31,node10,1
2019-07-25 16:53:32,node10,0
2019-07-25 16:53:43,node10,1
2019-07-25 16:53:47,node10,0
2019-07-25 16:53:58,node10,1
2019-07-25 16:54:00,node10,0
2019-07-25 16:54:09,node10,1
2019-07-25 16:54:13,node10,0
2019-07-25 16:54:19,node10,1
2019-07-25 16:54:23,node10,0
2019-07-25 16:54:30,node10,1
2019-07-25 16:54:33,node10,0
2019-07-25 16:54:39,node10,1
2019-07-25 16:54:41,node10,0
2019-07-25 16:54:49,node10,1
2019-07-25 16:54:52,node10,0
2019-07-25 16:54:57,node10,1
2019-07-25 16:54:59,node10,0
2019-07-25 16:55:07,node10,1
2019-07-25 16:55:08,node10,0
2019-07-25 16:55:14,node10,1
2019-07-25 16:55:18,node10,0
2019-07-25 16:55:23,node10,1
2019-07-25 16:55:25,node10,0
2019-07-25 16:55:32,node10,1
2019-07-25 16:55:34,node10,0
2019-07-25 16:55:39,node10,1
2019-07-25 16:55:41,node10,0
2019-07-25 16:55:47,node10,1
2019-07-25 16:55:50,node10,0
2019-07-25 16:55:54,node10,1
2019-07-25 16:55:58,node10,0
2019-07-25 16:56:03,node10,1
2019-07-25 16:56:05,node10,0
2019-07-25 16:56:10,node10,1
2019-07-25 16:56:12,node10,0
2019-07-25 16:56:19,node10,1
2019-07-25 16:56:23,node10,0
2019-07-25 16:56:24,node10,1
2019-07-25 16:56:30,node10,0
2019-07-25 16:56:32,node10,1
2019-07-25 16:56:34,node10,0
2019-07-25 16:56:39,node10,1
2019-07-25 16:56:43,node10,0
2019-07-25 16:56:48,node10,1
2019-07-25 16:56:52,node10,0
2019-07-25 22:48:34,node10,1
2019-07-25 22:48:35,node10,0
2019-07-25 22:48:50,node10,1
2019-07-25 22:48:52,node10,0
2019-07-25 22:48:53,node10,1
2019-07-25 22:48:55,node10,0
2019-07-25 22:48:59,node10,1
2019-07-25 22:49:01,node10,0
2019-07-25 22:49:08,node10,1
2019-07-25 22:49:10,node10,0
2019-07-25 22:49:13,node10,1
2019-07-25 22:49:15,node10,0
2019-07-25 22:49:17,node10,1
2019-07-25 22:49:19,node10,0
2019-07-25 22:49:22,node10,1
2019-07-25 22:49:24,node10,0
2019-07-25 22:49:28,node10,1
2019-07-25 22:49:30,node10,0
2019-07-25 22:49:48,node10,1
2019-07-25 22:49:50,node10,0
2019-07-25 22:49:59,node10,1
2019-07-25 22:50:01,node10,0
2019-07-25 22:50:04,node10,1
2019-07-25 22:50:06,node10,0
2019-07-25 22:50:10,node10,1
2019-07-25 22:50:11,node10,0
2019-07-25 22:50:13,node10,1
2019-07-25 22:50:17,node10,0
2019-07-25 22:50:19,node10,1
2019-07-25 22:50:39,node10,0
2019-07-25 22:58:43,node10,1
2019-07-25 22:58:46,node10,0
2019-07-25 22:58:57,node10,1
2019-07-25 22:59:03,node10,0
2019-07-26 13:46:08,node10,1
2019-07-26 13:46:10,node10,0
2019-07-26 13:47:53,node10,1
2019-07-26 13:47:55,node10,0
2019-07-26 13:55:19,node10,1
2019-07-26 13:55:21,node10,0
2019-07-26 13:55:28,node10,1
2019-07-26 13:55:30,node10,0
2019-07-26 13:55:45,node10,1
2019-07-26 13:55:46,node10,0
2019-07-26 13:55:57,node10,1
2019-07-26 13:55:59,node10,0
2019-07-26 13:58:01,node10,1
2019-07-26 13:58:02,node10,0
2019-07-26 13:59:49,node10,1
2019-07-26 13:59:51,node10,0
2019-07-26 14:00:15,node10,1
2019-07-26 14:00:17,node10,0
2019-07-26 14:00:27,node10,1
2019-07-26 14:00:29,node10,0
2019-07-26 14:01:11,node10,1
2019-07-26 14:01:13,node10,0
2019-07-26 14:01:51,node10,1
2019-07-26 14:01:53,node10,0
2019-07-26 14:05:12,node10,1
2019-07-26 14:05:18,node10,0
2019-07-26 14:05:20,node10,1
2019-07-26 14:05:21,node10,0
2019-07-26 14:07:48,node10,1
2019-07-26 14:07:54,node10,0
2019-07-26 14:07:55,node10,1
2019-07-26 14:07:57,node10,0
2019-07-26 14:08:32,node10,1
2019-07-26 14:08:39,node10,0
2019-07-26 14:08:56,node10,1
2019-07-26 14:09:01,node10,0
2019-07-26 14:09:22,node10,1
2019-07-26 14:09:24,node10,0
2019-07-26 14:09:28,node10,1
2019-07-26 14:09:30,node10,0
2019-07-26 14:09:48,node10,1
2019-07-26 14:09:51,node10,0
2019-07-26 14:10:21,node10,1
2019-07-26 14:10:22,node10,0
2019-07-26 14:10:37,node10,1
2019-07-26 14:10:39,node10,0
2019-07-26 14:11:04,node10,1
2019-07-26 14:11:08,node10,0
2019-07-26 14:11:19,node10,1
2019-07-26 14:11:21,node10,0
2019-07-26 14:11:30,node10,1
2019-07-26 14:11:33,node10,0
2019-07-26 14:11:42,node10,1
2019-07-26 14:11:44,node10,0
2019-07-26 14:11:55,node10,1
2019-07-26 14:11:59,node10,0
2019-07-26 14:12:13,node10,1
2019-07-26 14:12:17,node10,0
2019-07-26 14:12:31,node10,1
2019-07-26 14:12:35,node10,0
2019-07-26 14:12:46,node10,1
2019-07-26 14:12:47,node10,0
2019-07-26 14:12:58,node10,1
2019-07-26 14:13:01,node10,0
2019-07-26 14:13:09,node10,1
2019-07-26 14:13:11,node10,0
2019-07-26 14:13:20,node10,1
2019-07-26 14:13:22,node10,0
2019-07-26 14:13:31,node10,1
2019-07-26 14:13:33,node10,0
2019-07-26 14:13:51,node10,1
2019-07-26 14:13:53,node10,0
2019-07-26 14:14:00,node10,1
2019-07-26 14:14:02,node10,0
2019-07-26 14:14:11,node10,1
2019-07-26 14:14:13,node10,0
2019-07-26 14:14:22,node10,1
2019-07-26 14:14:24,node10,0
2019-07-26 14:14:33,node10,1
2019-07-26 14:14:34,node10,0
2019-07-26 14:14:42,node10,1
2019-07-26 14:14:44,node10,0
2019-07-26 14:14:49,node10,1
2019-07-26 14:14:51,node10,0
2019-07-26 14:14:58,node10,1
2019-07-26 14:15:00,node10,0
2019-07-26 14:15:07,node10,1
2019-07-26 14:15:09,node10,0
2019-07-26 14:15:16,node10,1
2019-07-26 14:15:18,node10,0
2019-07-26 14:15:25,node10,1
2019-07-26 14:15:27,node10,0
2019-07-26 14:15:33,node10,1
2019-07-26 14:15:35,node10,0
2019-07-26 14:15:42,node10,1
2019-07-26 14:15:44,node10,0
2019-07-26 14:15:49,node10,1
2019-07-26 14:15:51,node10,0
2019-07-26 14:15:56,node10,1
2019-07-26 14:15:58,node10,0
2019-07-26 14:16:03,node10,1
2019-07-26 14:16:05,node10,0
2019-07-26 14:16:11,node10,1
2019-07-26 14:16:12,node10,0
2019-07-26 14:16:18,node10,1
2019-07-26 14:16:20,node10,0
2019-07-26 14:16:26,node10,1
2019-07-26 14:16:27,node10,0
2019-07-26 14:16:32,node10,1
2019-07-26 14:16:34,node10,0
2019-07-26 14:16:40,node10,1
2019-07-26 14:16:42,node10,0
2019-07-26 14:16:47,node10,1
2019-07-26 14:16:49,node10,0
2019-07-26 14:16:52,node10,1
2019-07-26 14:16:54,node10,0
2019-07-26 14:17:00,node10,1
2019-07-26 14:17:01,node10,0
2019-07-26 14:17:13,node10,1
2019-07-26 14:17:14,node10,0
2019-07-26 14:17:18,node10,1
2019-07-26 14:17:19,node10,0
2019-07-26 14:17:31,node10,1
2019-07-26 14:17:32,node10,0
2019-07-26 14:17:41,node10,1
2019-07-26 14:17:43,node10,0
2019-07-26 14:17:47,node10,1
2019-07-26 14:17:49,node10,0
2019-07-26 14:17:52,node10,1
2019-07-26 14:17:54,node10,0
2019-07-26 14:17:58,node10,1
2019-07-26 14:18:00,node10,0
2019-07-26 14:18:04,node10,1
2019-07-26 14:18:05,node10,0
2019-07-26 14:18:14,node10,1
2019-07-26 14:18:16,node10,0
2019-07-26 14:18:19,node10,1
2019-07-26 14:18:21,node10,0
2019-07-26 14:18:25,node10,1
2019-07-26 14:18:27,node10,0
2019-07-26 14:18:30,node10,1
2019-07-26 14:18:32,node10,0
2019-07-26 14:18:43,node10,1
2019-07-26 14:18:45,node10,0
2019-07-26 14:18:48,node10,1
2019-07-26 14:18:50,node10,0
2019-07-26 14:18:56,node10,1
2019-07-26 14:18:57,node10,0
2019-07-26 14:19:01,node10,1
2019-07-26 14:19:03,node10,0
2019-07-26 14:19:08,node10,1
2019-07-26 14:19:10,node10,0
2019-07-26 14:19:16,node10,1
2019-07-26 14:19:17,node10,0
2019-07-26 14:19:29,node10,1
2019-07-26 14:19:30,node10,0
2019-07-26 14:19:36,node10,1
2019-07-26 14:19:37,node10,0
2019-07-26 14:19:43,node10,1
2019-07-26 14:19:45,node10,0
2019-07-26 14:19:52,node10,1
2019-07-26 14:19:54,node10,0
2019-07-26 14:20:03,node10,1
2019-07-26 14:20:05,node10,0
2019-07-26 14:20:15,node10,1
2019-07-26 14:20:17,node10,0
2019-07-26 14:20:27,node10,1
2019-07-26 14:20:28,node10,0
2019-07-26 14:20:39,node10,1
2019-07-26 14:20:43,node10,0
2019-07-26 14:20:52,node10,1
2019-07-26 14:20:55,node10,0
2019-07-26 14:21:05,node10,1
2019-07-26 14:21:06,node10,0
2019-07-26 14:21:28,node10,1
2019-07-26 14:21:30,node10,0
2019-07-26 14:21:41,node10,1
2019-07-26 14:21:43,node10,0
2019-07-26 14:21:53,node10,1
2019-07-26 14:21:57,node10,0
2019-07-26 14:22:08,node10,1
2019-07-26 14:22:10,node10,0
2019-07-26 14:22:21,node10,1
2019-07-26 14:22:24,node10,0
2019-07-26 14:22:35,node10,1
2019-07-26 14:22:37,node10,0
2019-07-26 14:22:50,node10,1
