time,client_id,sensorReading
2019-08-03 10:23:45,node01,DoorClosed
2019-08-03 10:23:45,node01,DoorOpened
2019-08-03 10:23:45,node01,DoorClosed
2019-08-03 10:23:45,node01,DoorOpened
2019-08-03 10:23:45,node01,DoorClosed
2019-08-03 10:23:45,node01,DoorOpened
2019-08-03 10:23:45,node01,DoorClosed
2019-08-03 10:23:45,node01,DoorOpened
2019-08-03 10:23:46,node01,DoorClosed
2019-08-03 10:23:46,node01,DoorOpened
2019-08-03 10:23:46,node01,DoorClosed
2019-08-03 10:23:46,node01,DoorOpened
2019-08-03 10:23:46,node01,DoorClosed
2019-08-03 10:23:46,node01,DoorOpened
2019-08-03 10:23:46,node01,DoorClosed
2019-08-03 10:23:46,node01,DoorOpened
2019-08-03 10:23:46,node01,DoorClosed
2019-08-03 10:23:46,node01,DoorOpened
2019-08-03 10:23:46,node01,DoorClosed
2019-08-03 10:23:47,node01,DoorOpened
2019-08-03 10:23:47,node01,DoorClosed
2019-08-03 10:23:47,node01,DoorOpened
2019-08-03 10:23:47,node01,DoorClosed
2019-08-03 10:23:47,node01,DoorOpened
2019-08-03 10:23:47,node01,DoorClosed
2019-08-03 10:23:47,node01,DoorOpened
2019-08-03 10:23:47,node01,DoorClosed
2019-08-03 10:23:47,node01,DoorOpened
2019-08-03 10:23:47,node01,DoorClosed
2019-08-03 10:23:48,node01,DoorOpened
2019-08-03 10:23:48,node01,DoorClosed
2019-08-03 10:23:48,node01,DoorOpened
2019-08-03 10:23:48,node01,DoorClosed
2019-08-03 10:23:48,node01,DoorOpened
2019-08-03 10:23:48,node01,DoorClosed
2019-08-03 10:23:48,node01,DoorOpened
2019-08-03 10:23:48,node01,DoorClosed
2019-08-03 10:23:48,node01,DoorOpened
2019-08-03 10:23:48,node01,DoorClosed
2019-08-03 10:23:49,node01,DoorOpened
2019-08-03 10:23:49,node01,DoorClosed
2019-08-03 10:23:49,node01,DoorOpened
2019-08-03 10:23:51,node01,DoorClosed
2019-08-03 10:23:51,node01,DoorOpened
2019-08-03 10:23:51,node01,DoorClosed
2019-08-03 10:23:51,node01,DoorOpened
2019-08-03 10:23:51,node01,DoorClosed
2019-08-03 10:23:51,node01,DoorOpened
2019-08-03 10:23:51,node01,DoorClosed
2019-08-03 10:23:51,node01,DoorOpened
2019-08-03 10:23:52,node01,DoorClosed
2019-08-03 10:23:52,node01,DoorOpened
2019-08-03 10:23:52,node01,DoorClosed
2019-08-03 10:23:52,node01,DoorOpened
2019-08-03 10:23:52,node01,DoorClosed
2019-08-03 10:23:52,node01,DoorOpened
2019-08-03 10:23:52,node01,DoorClosed
2019-08-03 10:23:52,node01,DoorOpened
2019-08-03 10:23:52,node01,DoorClosed
2019-08-03 10:23:53,node01,DoorOpened
2019-08-03 10:23:53,node01,DoorClosed
2019-08-03 10:23:53,node01,DoorOpened
2019-08-03 10:23:53,node01,DoorClosed
2019-08-03 10:23:53,node01,DoorOpened
2019-08-03 10:23:53,node01,DoorClosed
2019-08-03 10:23:53,node01,DoorOpened
2019-08-03 10:23:53,node01,DoorClosed
2019-08-03 10:23:53,node01,DoorOpened
2019-08-03 10:23:54,node01,DoorClosed
2019-08-03 10:23:54,node01,DoorOpened
2019-08-03 10:23:54,node01,DoorClosed
2019-08-03 10:23:54,node01,DoorOpened
2019-08-03 10:23:54,node01,DoorClosed
2019-08-03 10:23:54,node01,DoorOpened
2019-08-03 10:23:54,node01,DoorClosed
2019-08-03 10:23:55,node01,DoorOpened
2019-08-03 10:23:55,node01,DoorClosed
2019-08-03 10:23:55,node01,DoorOpened
2019-08-03 10:23:55,node01,DoorClosed
2019-08-03 10:23:55,node01,DoorOpened
2019-08-03 10:23:55,node01,DoorClosed
2019-08-03 10:23:55,node01,DoorOpened
2019-08-03 10:23:55,node01,DoorClosed
2019-08-03 10:23:55,node01,DoorOpened
2019-08-03 10:23:55,node01,DoorClosed
2019-08-03 10:23:56,node01,DoorOpened
2019-08-03 10:23:56,node01,DoorClosed
2019-08-03 10:23:56,node01,DoorOpened
2019-08-03 10:23:58,node01,DoorClosed
2019-08-03 10:23:58,node01,DoorOpened
2019-08-03 10:23:58,node01,DoorClosed
2019-08-03 10:23:59,node01,DoorOpened
2019-08-03 10:23:59,node01,DoorClosed
2019-08-03 10:23:59,node01,DoorOpened
2019-08-03 10:23:59,node01,DoorClosed
2019-08-03 10:23:59,node01,DoorOpened
2019-08-03 10:23:59,node01,DoorClosed
2019-08-03 10:23:59,node01,DoorOpened
2019-08-03 10:23:59,node01,DoorClosed
2019-08-03 10:24:00,node01,DoorOpened
2019-08-03 10:24:00,node01,DoorClosed
2019-08-03 10:24:00,node01,DoorOpened
2019-08-03 10:24:00,node01,DoorClosed
2019-08-03 10:24:00,node01,DoorOpened
2019-08-03 10:24:00,node01,DoorClosed
2019-08-03 10:24:00,node01,DoorOpened
2019-08-03 10:24:00,node01,DoorClosed
2019-08-03 10:24:00,node01,DoorOpened
2019-08-03 10:24:01,node01,DoorClosed
2019-08-03 10:24:01,node01,DoorOpened
2019-08-03 10:24:01,node01,DoorClosed
2019-08-03 10:24:01,node01,DoorOpened
2019-08-03 10:24:01,node01,DoorClosed
2019-08-03 10:24:01,node01,DoorOpened
2019-08-03 10:24:01,node01,DoorClosed
2019-08-03 10:24:01,node01,DoorOpened
2019-08-03 10:24:01,node01,DoorClosed
2019-08-03 10:24:02,node01,DoorOpened
2019-08-03 10:24:02,node01,DoorClosed
2019-08-03 10:24:02,node01,DoorOpened
2019-08-03 10:24:02,node01,DoorClosed
2019-08-03 10:24:02,node01,DoorOpened
2019-08-03 10:24:09,node01,DoorClosed
2019-08-03 10:24:10,node01,DoorOpened
2019-08-03 10:24:10,node01,DoorClosed
2019-08-03 10:24:10,node01,DoorOpened
2019-08-03 10:24:10,node01,DoorClosed
2019-08-03 10:24:10,node01,DoorOpened
2019-08-03 10:24:10,node01,DoorClosed
2019-08-03 10:24:10,node01,DoorOpened
2019-08-03 10:24:10,node01,DoorClosed
2019-08-03 10:24:10,node01,DoorOpened
2019-08-03 10:24:10,node01,DoorClosed
2019-08-03 10:24:11,node01,DoorOpened
2019-08-03 10:24:11,node01,DoorClosed
2019-08-03 10:24:11,node01,DoorOpened
2019-08-03 10:24:11,node01,DoorClosed
2019-08-03 10:24:11,node01,DoorOpened
2019-08-03 10:24:11,node01,DoorClosed
2019-08-03 10:24:12,node01,DoorOpened
2019-08-03 10:24:12,node01,DoorClosed
2019-08-03 10:24:12,node01,DoorOpened
2019-08-03 10:24:12,node01,DoorClosed
2019-08-03 10:24:12,node01,DoorOpened
2019-08-03 10:24:12,node01,DoorClosed
2019-08-03 10:24:13,node01,DoorOpened
2019-08-03 10:24:13,node01,DoorClosed
2019-08-03 10:24:13,node01,DoorOpened
2019-08-03 10:24:13,node01,DoorClosed
2019-08-03 10:24:14,node01,DoorOpened
2019-08-03 10:24:14,node01,DoorClosed
2019-08-03 10:24:14,node01,DoorOpened
2019-08-03 10:24:14,node01,DoorClosed
2019-08-03 10:24:14,node01,DoorOpened
2019-08-03 10:24:14,node01,DoorClosed
2019-08-03 10:24:14,node01,DoorOpened
2019-08-03 10:24:14,node01,DoorClosed
2019-08-03 10:24:14,node01,DoorOpened
2019-08-03 10:24:14,node01,DoorClosed
2019-08-03 10:24:15,node01,DoorOpened
2019-08-03 10:24:15,node01,DoorClosed
2019-08-03 10:24:15,node01,DoorOpened
2019-08-03 10:24:15,node01,DoorClosed
2019-08-03 10:24:15,node01,DoorOpened
2019-08-03 10:24:16,node01,DoorClosed
2019-08-03 10:24:16,node01,DoorOpened
2019-08-03 10:24:16,node01,DoorClosed
2019-08-03 10:24:16,node01,DoorOpened
2019-08-03 10:24:16,node01,DoorClosed
2019-08-03 10:24:16,node01,DoorOpened
2019-08-03 10:24:16,node01,DoorClosed
2019-08-03 10:24:16,node01,DoorOpened
2019-08-03 10:24:16,node01,DoorClosed
2019-08-03 10:24:17,node01,DoorOpened
2019-08-03 10:24:17,node01,DoorClosed
2019-08-03 10:24:17,node01,DoorOpened
2019-08-03 10:24:17,node01,DoorClosed
2019-08-03 10:24:17,node01,DoorOpened
2019-08-03 10:24:17,node01,DoorClosed
2019-08-03 10:24:18,node01,DoorOpened
2019-08-03 10:24:18,node01,DoorClosed
2019-08-03 10:24:18,node01,DoorOpened
2019-08-03 10:24:18,node01,DoorClosed
2019-08-03 10:24:18,node01,DoorOpened
2019-08-03 10:24:18,node01,DoorClosed
2019-08-03 10:24:18,node01,DoorOpened
2019-08-03 10:24:18,node01,DoorClosed
2019-08-03 10:24:19,node01,DoorOpened
2019-08-03 10:24:19,node01,DoorClosed
2019-08-03 10:24:19,node01,DoorOpened
2019-08-03 10:24:19,node01,DoorClosed
2019-08-03 10:24:19,node01,DoorOpened
2019-08-03 10:24:19,node01,DoorClosed
2019-08-03 10:24:19,node01,DoorOpened
2019-08-03 10:24:19,node01,DoorClosed
2019-08-03 10:24:20,node01,DoorOpened
2019-08-03 10:24:20,node01,DoorClosed
2019-08-03 10:24:20,node01,DoorOpened
2019-08-03 10:24:20,node01,DoorClosed
2019-08-03 10:24:20,node01,DoorOpened
2019-08-03 10:24:20,node01,DoorClosed
2019-08-03 10:24:20,node01,DoorOpened
2019-08-03 10:24:20,node01,DoorClosed
2019-08-03 10:24:20,node01,DoorOpened
2019-08-03 10:24:21,node01,DoorClosed
2019-08-03 10:24:21,node01,DoorOpened
2019-08-03 10:24:21,node01,DoorClosed
2019-08-03 10:24:21,node01,DoorOpened
2019-08-03 10:24:21,node01,DoorClosed
2019-08-03 10:24:21,node01,DoorOpened
2019-08-03 10:24:21,node01,DoorClosed
2019-08-03 10:24:21,node01,DoorOpened
2019-08-03 10:24:21,node01,DoorClosed
2019-08-03 10:24:22,node01,DoorOpened
2019-08-03 10:24:22,node01,DoorClosed
2019-08-03 10:24:22,node01,DoorOpened
2019-08-03 10:24:22,node01,DoorClosed
2019-08-03 10:24:22,node01,DoorOpened
2019-08-03 10:24:22,node01,DoorClosed
2019-08-03 10:24:23,node01,DoorOpened
2019-08-03 10:24:23,node01,DoorClosed
2019-08-03 10:24:23,node01,DoorOpened
2019-08-03 10:24:23,node01,DoorClosed
2019-08-03 10:24:23,node01,DoorOpened
2019-08-03 10:24:23,node01,DoorClosed
2019-08-03 10:24:23,node01,DoorOpened
2019-08-03 10:24:23,node01,DoorClosed
2019-08-03 10:24:23,node01,DoorOpened
2019-08-03 10:24:23,node01,DoorClosed
2019-08-03 10:24:23,node01,DoorOpened
2019-08-03 10:24:24,node01,DoorClosed
2019-08-03 10:24:24,node01,DoorOpened
2019-08-03 10:24:24,node01,DoorClosed
2019-08-03 10:24:24,node01,DoorOpened
2019-08-03 10:24:24,node01,DoorClosed
2019-08-03 10:24:24,node01,DoorOpened
2019-08-03 10:24:24,node01,DoorClosed
2019-08-03 10:24:24,node01,DoorOpened
2019-08-03 10:24:24,node01,DoorClosed
2019-08-03 10:24:24,node01,DoorOpened
2019-08-03 10:24:25,node01,DoorClosed
2019-08-03 10:24:25,node01,DoorOpened
2019-08-03 10:24:25,node01,DoorClosed
2019-08-03 10:24:25,node01,DoorOpened
2019-08-03 10:24:25,node01,DoorClosed
2019-08-03 10:24:25,node01,DoorOpened
2019-08-03 10:24:25,node01,DoorClosed
2019-08-03 10:24:26,node01,DoorOpened
2019-08-03 10:24:26,node01,DoorClosed
2019-08-03 10:24:26,node01,DoorOpened
2019-08-03 10:24:26,node01,DoorClosed
2019-08-03 10:24:26,node01,DoorOpened
2019-08-03 10:24:26,node01,DoorClosed
2019-08-03 10:24:26,node01,DoorOpened
2019-08-03 10:24:26,node01,DoorClosed
2019-08-03 10:24:26,node01,DoorOpened
2019-08-03 10:24:26,node01,DoorClosed
2019-08-03 10:24:27,node01,DoorOpened
2019-08-03 10:24:27,node01,DoorClosed
2019-08-03 10:24:27,node01,DoorOpened
2019-08-03 10:24:27,node01,DoorClosed
2019-08-03 10:24:27,node01,DoorOpened
2019-08-03 10:24:29,node01,DoorClosed
2019-08-03 10:24:29,node01,DoorOpened
2019-08-03 10:24:29,node01,DoorClosed
2019-08-03 10:24:29,node01,DoorOpened
2019-08-03 10:24:29,node01,DoorClosed
2019-08-03 10:24:30,node01,DoorOpened
2019-08-03 10:24:30,node01,DoorClosed
2019-08-03 10:24:30,node01,DoorOpened
2019-08-03 10:24:30,node01,DoorClosed
2019-08-03 10:24:30,node01,DoorOpened
2019-08-03 10:24:30,node01,DoorClosed
2019-08-03 10:24:30,node01,DoorOpened
2019-08-03 10:24:30,node01,DoorClosed
2019-08-03 10:24:31,node01,DoorOpened
2019-08-03 10:24:42,node01,DoorClosed
2019-08-03 10:24:42,node01,DoorOpened
2019-08-03 10:24:42,node01,DoorClosed
2019-08-03 10:24:42,node01,DoorOpened
2019-08-03 10:24:42,node01,DoorClosed
2019-08-03 10:24:43,node01,DoorOpened
2019-08-03 10:24:43,node01,DoorClosed
2019-08-03 10:24:43,node01,DoorOpened
2019-08-03 10:24:43,node01,DoorClosed
2019-08-03 10:24:43,node01,DoorOpened
2019-08-03 10:24:43,node01,DoorClosed
2019-08-03 10:24:43,node01,DoorOpened
2019-08-03 10:24:43,node01,DoorClosed
2019-08-03 10:24:43,node01,DoorOpened
2019-08-03 10:24:43,node01,DoorClosed
2019-08-03 10:24:43,node01,DoorOpened
2019-08-03 10:24:43,node01,DoorClosed
2019-08-03 10:24:43,node01,DoorOpened
2019-08-03 10:24:44,node01,DoorClosed
2019-08-03 10:24:44,node01,DoorOpened
2019-08-03 10:24:44,node01,DoorClosed
2019-08-03 10:24:44,node01,DoorOpened
2019-08-03 10:24:44,node01,DoorClosed
2019-08-03 10:24:44,node01,DoorOpened
2019-08-03 10:24:44,node01,DoorClosed
2019-08-03 10:24:44,node01,DoorOpened
2019-08-03 10:24:45,node01,DoorClosed
2019-08-03 10:24:45,node01,DoorOpened
2019-08-03 10:24:45,node01,DoorClosed
2019-08-03 10:24:45,node01,DoorOpened
2019-08-03 10:24:45,node01,DoorClosed
2019-08-03 10:24:45,node01,DoorOpened
2019-08-03 10:24:45,node01,DoorClosed
2019-08-03 10:24:45,node01,DoorOpened
2019-08-03 10:24:45,node01,DoorClosed
2019-08-03 10:24:46,node01,DoorOpened
2019-08-03 10:24:46,node01,DoorClosed
2019-08-03 10:24:46,node01,DoorOpened
2019-08-03 10:24:46,node01,DoorClosed
2019-08-03 10:24:46,node01,DoorOpened
2019-08-03 10:24:46,node01,DoorClosed
2019-08-03 10:24:46,node01,DoorOpened
2019-08-03 10:24:46,node01,DoorClosed
2019-08-03 10:24:46,node01,DoorOpened
2019-08-03 10:24:46,node01,DoorClosed
2019-08-03 10:24:47,node01,DoorOpened
2019-08-03 10:24:47,node01,DoorClosed
2019-08-03 10:24:47,node01,DoorOpened
2019-08-03 10:24:47,node01,DoorClosed
2019-08-03 10:24:47,node01,DoorOpened
2019-08-03 10:24:47,node01,DoorClosed
2019-08-03 10:24:47,node01,DoorOpened
2019-08-03 10:24:47,node01,DoorClosed
2019-08-03 10:24:47,node01,DoorOpened
2019-08-03 10:24:47,node01,DoorClosed
2019-08-03 10:24:48,node01,DoorOpened
2019-08-03 10:24:48,node01,DoorClosed
2019-08-03 10:24:48,node01,DoorOpened
2019-08-03 10:24:48,node01,DoorClosed
2019-08-03 10:24:48,node01,DoorOpened
2019-08-03 10:24:48,node01,DoorClosed
2019-08-03 10:24:48,node01,DoorOpened
2019-08-03 10:24:48,node01,DoorClosed
2019-08-03 10:24:49,node01,DoorOpened
2019-08-03 10:24:49,node01,DoorClosed
2019-08-03 10:24:49,node01,DoorOpened
2019-08-03 10:24:49,node01,DoorClosed
2019-08-03 10:24:49,node01,DoorOpened
2019-08-03 10:24:49,node01,DoorClosed
2019-08-03 10:24:49,node01,DoorOpened
2019-08-03 10:24:49,node01,DoorClosed
2019-08-03 10:24:50,node01,DoorOpened
2019-08-03 10:24:50,node01,DoorClosed
2019-08-03 10:24:50,node01,DoorOpened
2019-08-03 10:24:50,node01,DoorClosed
2019-08-03 10:24:50,node01,DoorOpened
2019-08-03 10:24:50,node01,DoorClosed
2019-08-03 10:24:50,node01,DoorOpened
2019-08-03 10:24:50,node01,DoorClosed
2019-08-03 10:24:51,node01,DoorOpened
2019-08-03 10:24:51,node01,DoorClosed
2019-08-03 10:24:51,node01,DoorOpened
2019-08-03 10:24:51,node01,DoorClosed
2019-08-03 10:24:51,node01,DoorOpened
2019-08-03 10:24:51,node01,DoorClosed
2019-08-03 10:24:51,node01,DoorOpened
2019-08-03 10:24:51,node01,DoorClosed
2019-08-03 10:24:51,node01,DoorOpened
2019-08-03 10:24:51,node01,DoorClosed
2019-08-03 10:24:51,node01,DoorOpened
2019-08-03 10:24:52,node01,DoorClosed
2019-08-03 10:24:52,node01,DoorOpened
2019-08-03 10:24:52,node01,DoorClosed
2019-08-03 10:24:52,node01,DoorOpened
2019-08-03 10:24:52,node01,DoorClosed
2019-08-03 10:24:52,node01,DoorOpened
2019-08-03 10:24:52,node01,DoorClosed
2019-08-03 10:24:52,node01,DoorOpened
2019-08-03 10:24:52,node01,DoorClosed
2019-08-03 10:24:52,node01,DoorOpened
2019-08-03 10:24:53,node01,DoorClosed
2019-08-03 10:24:53,node01,DoorOpened
2019-08-03 10:24:53,node01,DoorClosed
2019-08-03 10:24:53,node01,DoorOpened
2019-08-03 10:24:53,node01,DoorClosed
2019-08-03 10:24:53,node01,DoorOpened
2019-08-03 10:24:53,node01,DoorClosed
2019-08-03 10:24:53,node01,DoorOpened
2019-08-03 10:24:53,node01,DoorClosed
2019-08-03 10:24:54,node01,DoorOpened
2019-08-03 10:24:54,node01,DoorClosed
2019-08-03 10:24:54,node01,DoorOpened
2019-08-03 10:24:56,node01,DoorClosed
2019-08-03 10:24:56,node01,DoorOpened
2019-08-03 10:24:57,node01,DoorClosed
2019-08-03 10:24:57,node01,DoorOpened
2019-08-03 10:24:57,node01,DoorClosed
2019-08-03 10:24:57,node01,DoorOpened
2019-08-03 10:24:57,node01,DoorClosed
2019-08-03 10:24:57,node01,DoorOpened
2019-08-03 10:24:57,node01,DoorClosed
2019-08-03 10:24:57,node01,DoorOpened
2019-08-03 10:24:57,node01,DoorClosed
2019-08-03 10:24:57,node01,DoorOpened
2019-08-03 10:24:57,node01,DoorClosed
2019-08-03 10:24:58,node01,DoorOpened
2019-08-03 10:24:58,node01,DoorClosed
2019-08-03 10:24:58,node01,DoorOpened
2019-08-03 10:24:58,node01,DoorClosed
2019-08-03 10:24:58,node01,DoorOpened
2019-08-03 10:24:58,node01,DoorClosed
2019-08-03 10:24:58,node01,DoorOpened
2019-08-03 10:24:58,node01,DoorClosed
2019-08-03 10:24:58,node01,DoorOpened
2019-08-03 10:24:58,node01,DoorClosed
2019-08-03 10:24:59,node01,DoorOpened
2019-08-03 10:24:59,node01,DoorClosed
2019-08-03 10:24:59,node01,DoorOpened
2019-08-03 10:24:59,node01,DoorClosed
2019-08-03 10:24:59,node01,DoorOpened
2019-08-03 10:24:59,node01,DoorClosed
2019-08-03 10:24:59,node01,DoorOpened
2019-08-03 10:24:59,node01,DoorClosed
2019-08-03 10:24:59,node01,DoorOpened
2019-08-03 10:24:59,node01,DoorClosed
2019-08-03 10:25:00,node01,DoorOpened
2019-08-03 10:25:00,node01,DoorClosed
2019-08-03 10:25:00,node01,DoorOpened
2019-08-03 10:25:00,node01,DoorClosed
2019-08-03 10:25:00,node01,DoorOpened
2019-08-03 10:25:00,node01,DoorClosed
2019-08-03 10:25:00,node01,DoorOpened
2019-08-03 10:25:00,node01,DoorClosed
2019-08-03 10:25:00,node01,DoorOpened
2019-08-03 10:25:00,node01,DoorClosed
2019-08-03 10:25:01,node01,DoorOpened
2019-08-03 10:25:01,node01,DoorClosed
2019-08-03 10:25:01,node01,DoorOpened
2019-08-03 10:25:01,node01,DoorClosed
2019-08-03 10:25:01,node01,DoorOpened
2019-08-03 10:25:01,node01,DoorClosed
2019-08-03 10:25:01,node01,DoorOpened
2019-08-03 10:25:01,node01,DoorClosed
2019-08-03 10:25:01,node01,DoorOpened
2019-08-03 10:25:01,node01,DoorClosed
2019-08-03 10:25:02,node01,DoorOpened
2019-08-03 10:25:02,node01,DoorClosed
2019-08-03 10:25:02,node01,DoorOpened
2019-08-03 10:25:02,node01,DoorClosed
2019-08-03 10:25:02,node01,DoorOpened
2019-08-03 10:25:02,node01,DoorClosed
2019-08-03 10:25:02,node01,DoorOpened
2019-08-03 10:25:02,node01,DoorClosed
2019-08-03 10:25:03,node01,DoorOpened
2019-08-03 10:25:03,node01,DoorClosed
2019-08-03 10:25:03,node01,DoorOpened
2019-08-03 10:25:03,node01,DoorClosed
2019-08-03 10:25:03,node01,DoorOpened
2019-08-03 10:25:03,node01,DoorClosed
2019-08-03 10:25:03,node01,DoorOpened
2019-08-03 10:25:03,node01,DoorClosed
2019-08-03 10:25:04,node01,DoorOpened
2019-08-03 10:25:04,node01,DoorClosed
2019-08-03 10:25:04,node01,DoorOpened
2019-08-03 10:25:04,node01,DoorClosed
2019-08-03 10:25:04,node01,DoorOpened
2019-08-03 10:25:04,node01,DoorClosed
2019-08-03 10:25:04,node01,DoorOpened
2019-08-03 10:25:04,node01,DoorClosed
2019-08-03 10:25:04,node01,DoorOpened
2019-08-03 10:25:04,node01,DoorClosed
2019-08-03 10:25:04,node01,DoorOpened
2019-08-03 10:25:05,node01,DoorClosed
2019-08-03 10:25:05,node01,DoorOpened
2019-08-03 10:25:05,node01,DoorClosed
2019-08-03 10:25:05,node01,DoorOpened
2019-08-03 10:25:05,node01,DoorClosed
2019-08-03 10:25:05,node01,DoorOpened
2019-08-03 10:25:05,node01,DoorClosed
2019-08-03 10:25:05,node01,DoorOpened
2019-08-03 10:25:05,node01,DoorClosed
2019-08-03 10:25:05,node01,DoorOpened
2019-08-03 10:25:05,node01,DoorClosed
2019-08-03 10:25:06,node01,DoorOpened
2019-08-03 10:25:06,node01,DoorClosed
2019-08-03 10:25:06,node01,DoorOpened
2019-08-03 10:25:06,node01,DoorClosed
2019-08-03 10:25:06,node01,DoorOpened
2019-08-03 10:25:06,node01,DoorClosed
2019-08-03 10:25:06,node01,DoorOpened
2019-08-03 10:25:06,node01,DoorClosed
2019-08-03 10:25:07,node01,DoorOpened
2019-08-03 10:25:07,node01,DoorClosed
2019-08-03 10:25:07,node01,DoorOpened
2019-08-03 10:25:07,node01,DoorClosed
2019-08-03 10:25:07,node01,DoorOpened
2019-08-03 10:25:07,node01,DoorClosed
2019-08-03 10:25:07,node01,DoorOpened
2019-08-03 10:25:07,node01,DoorClosed
2019-08-03 10:25:07,node01,DoorOpened
2019-08-03 10:25:07,node01,DoorClosed
2019-08-03 10:25:07,node01,DoorOpened
2019-08-03 10:25:07,node01,DoorClosed
2019-08-03 10:25:08,node01,DoorOpened
2019-08-03 10:25:08,node01,DoorClosed
2019-08-03 10:25:08,node01,DoorOpened
2019-08-03 10:25:08,node01,DoorClosed
2019-08-03 10:25:08,node01,DoorOpened
2019-08-03 10:25:08,node01,DoorClosed
2019-08-03 10:25:09,node01,DoorOpened
2019-08-03 10:25:09,node01,DoorClosed
2019-08-03 10:25:09,node01,DoorOpened
2019-08-03 10:25:09,node01,DoorClosed
2019-08-03 10:25:09,node01,DoorOpened
2019-08-03 10:25:09,node01,DoorClosed
2019-08-03 10:25:09,node01,DoorOpened
2019-08-03 10:25:09,node01,DoorClosed
2019-08-03 10:25:10,node01,DoorOpened
2019-08-03 10:25:10,node01,DoorClosed
2019-08-03 10:25:10,node01,DoorOpened
2019-08-03 10:25:10,node01,DoorClosed
2019-08-03 10:25:10,node01,DoorOpened
2019-08-03 10:25:10,node01,DoorClosed
2019-08-03 10:25:10,node01,DoorOpened
2019-08-03 10:25:11,node01,DoorClosed
2019-08-03 10:25:11,node01,DoorOpened
2019-08-03 10:25:12,node01,DoorClosed
2019-08-03 10:25:12,node01,DoorOpened
2019-08-03 10:25:12,node01,DoorClosed
2019-08-03 10:25:12,node01,DoorOpened
2019-08-03 10:25:12,node01,DoorClosed
2019-08-03 10:25:12,node01,DoorOpened
2019-08-03 10:25:12,node01,DoorClosed
2019-08-03 10:25:13,node01,DoorOpened
2019-08-03 10:25:13,node01,DoorClosed
2019-08-03 10:25:13,node01,DoorOpened
2019-08-03 10:25:13,node01,DoorClosed
2019-08-03 10:25:13,node01,DoorOpened
2019-08-03 10:25:13,node01,DoorClosed
2019-08-03 10:25:13,node01,DoorOpened
2019-08-03 10:25:13,node01,DoorClosed
2019-08-03 10:25:13,node01,DoorOpened
2019-08-03 10:25:13,node01,DoorClosed
2019-08-03 10:25:14,node01,DoorOpened
2019-08-03 10:25:14,node01,DoorClosed
2019-08-03 10:25:14,node01,DoorOpened
2019-08-03 10:25:14,node01,DoorClosed
2019-08-03 10:25:14,node01,DoorOpened
2019-08-03 10:25:14,node01,DoorClosed
2019-08-03 10:25:14,node01,DoorOpened
2019-08-03 10:25:14,node01,DoorClosed
2019-08-03 10:25:14,node01,DoorOpened
2019-08-03 10:25:14,node01,DoorClosed
2019-08-03 10:25:14,node01,DoorOpened
2019-08-03 10:25:14,node01,DoorClosed
2019-08-03 10:25:15,node01,DoorOpened
2019-08-03 10:25:15,node01,DoorClosed
2019-08-03 10:25:15,node01,DoorOpened
2019-08-03 10:25:15,node01,DoorClosed
2019-08-03 10:25:15,node01,DoorOpened
2019-08-03 10:25:15,node01,DoorClosed
2019-08-03 10:25:15,node01,DoorOpened
2019-08-03 10:25:15,node01,DoorClosed
2019-08-03 10:25:16,node01,DoorOpened
2019-08-03 10:25:16,node01,DoorClosed
2019-08-03 10:25:16,node01,DoorOpened
2019-08-03 10:25:16,node01,DoorClosed
2019-08-03 10:25:16,node01,DoorOpened
2019-08-03 10:25:16,node01,DoorClosed
2019-08-03 10:25:16,node01,DoorOpened
2019-08-03 10:25:16,node01,DoorClosed
2019-08-03 10:25:16,node01,DoorOpened
2019-08-03 10:25:16,node01,DoorClosed
2019-08-03 10:25:16,node01,DoorOpened
2019-08-03 10:25:16,node01,DoorClosed
2019-08-03 10:25:16,node01,DoorOpened
2019-08-03 10:25:17,node01,DoorClosed
2019-08-03 10:25:17,node01,DoorOpened
2019-08-03 10:25:17,node01,DoorClosed
2019-08-03 10:25:17,node01,DoorOpened
2019-08-03 10:25:17,node01,DoorClosed
2019-08-03 10:25:17,node01,DoorOpened
2019-08-03 10:25:17,node01,DoorClosed
2019-08-03 10:25:17,node01,DoorOpened
2019-08-03 10:25:18,node01,DoorClosed
2019-08-03 10:25:18,node01,DoorOpened
2019-08-03 10:25:18,node01,DoorClosed
2019-08-03 10:25:18,node01,DoorOpened
2019-08-03 10:25:18,node01,DoorClosed
2019-08-03 10:25:18,node01,DoorOpened
2019-08-03 10:25:18,node01,DoorClosed
2019-08-03 10:25:18,node01,DoorOpened
2019-08-03 10:25:18,node01,DoorClosed
2019-08-03 10:25:18,node01,DoorOpened
2019-08-03 10:25:18,node01,DoorClosed
2019-08-03 10:25:18,node01,DoorOpened
2019-08-03 10:25:18,node01,DoorClosed
2019-08-03 10:25:18,node01,DoorOpened
2019-08-03 10:25:19,node01,DoorClosed
2019-08-03 10:25:19,node01,DoorOpened
2019-08-03 10:25:19,node01,DoorClosed
2019-08-03 10:25:19,node01,DoorOpened
2019-08-03 10:25:19,node01,DoorClosed
2019-08-03 10:25:19,node01,DoorOpened
2019-08-03 10:25:19,node01,DoorClosed
2019-08-03 10:25:19,node01,DoorOpened
2019-08-03 10:25:19,node01,DoorClosed
2019-08-03 10:25:19,node01,DoorOpened
2019-08-03 10:25:21,node01,DoorClosed
2019-08-03 10:25:21,node01,DoorOpened
2019-08-03 10:25:21,node01,DoorClosed
2019-08-03 10:25:22,node01,DoorOpened
